Fecha Orden,Numero de Orden,Unidades Vendidas,Monto de Venta,Nombre Tienda,SKU Producto,Correo Electrónico
05/28/2015,SO46309,1,3374.99,AW Arequipa,BK-M82B-44,leah16@adventure-works.com
06/03/2015,SO46408,1,3374.99,AW Arequipa,BK-M82B-48,morgan24@adventure-works.com
06/05/2015,SO46419,1,3399.99,AW Arequipa,BK-M82S-38,deborah11@adventure-works.com
06/09/2015,SO46449,1,3399.99,AW Arequipa,BK-M82S-42,shannon12@adventure-works.com
06/13/2015,SO46477,1,3399.99,AW Arequipa,BK-M82S-44,ann22@adventure-works.com
06/11/2015,SO46462,1,3399.99,AW Arequipa,BK-M82S-42,kayla20@adventure-works.com
06/09/2015,SO46448,1,3399.99,AW Arequipa,BK-M82S-38,andrea26@adventure-works.com
06/29/2015,SO46596,1,3374.99,AW Arequipa,BK-M82B-42,patricia7@adventure-works.com
06/18/2015,SO46505,1,3399.99,AW Arequipa,BK-M82S-48,kristine21@adventure-works.com
06/20/2015,SO46526,1,3399.99,AW Arequipa,BK-M82S-48,jenny15@adventure-works.com
06/26/2015,SO46574,1,3374.99,AW Arequipa,BK-M82B-38,kristy19@adventure-works.com
06/26/2015,SO46575,1,3374.99,AW Arequipa,BK-M82B-48,monica4@adventure-works.com
01/06/2015,SO45106,1,3374.99,AW Mall del Sur,BK-M82B-38,taylor55@adventure-works.com
02/12/2015,SO45423,1,3374.99,AW Mall del Sur,BK-M82B-38,beth16@adventure-works.com
04/11/2015,SO45874,1,3374.99,AW Mall del Sur,BK-M82B-48,ashley46@adventure-works.com
06/06/2015,SO46427,1,3374.99,AW Mall del Sur,BK-M82B-44,isabelle0@adventure-works.com
01/03/2015,SO45089,1,3374.99,AW Breña,BK-M82B-48,jenna20@adventure-works.com
01/15/2015,SO45161,1,3374.99,AW Breña,BK-M82B-42,morgan9@adventure-works.com
01/14/2015,SO45150,1,3399.99,AW Comas,BK-M82S-44,julia25@adventure-works.com
01/24/2015,SO45218,1,3399.99,AW Comas,BK-M82S-42,rebecca8@adventure-works.com
01/08/2015,SO45115,1,3374.99,AW Breña,BK-M82B-38,isabella51@adventure-works.com
02/07/2015,SO45388,1,3374.99,AW Comas,BK-M82B-44,isabel17@adventure-works.com
02/16/2015,SO45446,1,3399.99,AW Comas,BK-M82S-42,jenna7@adventure-works.com
02/26/2015,SO45501,1,3374.99,AW Comas,BK-M82B-44,heidi4@adventure-works.com
02/28/2015,SO45513,1,3374.99,AW Breña,BK-M82B-38,faith32@adventure-works.com
03/11/2015,SO45647,1,3399.99,AW Breña,BK-M82S-48,katherine68@adventure-works.com
03/13/2015,SO45659,1,3374.99,AW Breña,BK-M82B-42,denise14@adventure-works.com
03/14/2015,SO45665,1,3399.99,AW Breña,BK-M82S-44,arthur45@adventure-works.com
03/17/2015,SO45687,1,3399.99,AW Comas,BK-M82S-38,elizabeth23@adventure-works.com
03/08/2015,SO45633,1,3374.99,AW Breña,BK-M82B-48,daisuke0@adventure-works.com
04/16/2015,SO45913,1,3399.99,AW Breña,BK-M82S-38,olivia39@adventure-works.com
04/02/2015,SO45821,1,3399.99,AW Comas,BK-M82S-44,gloria12@adventure-works.com
05/07/2015,SO46157,1,3399.99,AW Breña,BK-M82S-42,karen31@adventure-works.com
05/24/2015,SO46282,1,3399.99,AW Breña,BK-M82S-42,faith38@adventure-works.com
05/25/2015,SO46290,1,3374.99,AW Breña,BK-M82B-48,elizabeth21@adventure-works.com
05/21/2015,SO46261,1,3374.99,AW Comas,BK-M82B-38,jessica71@adventure-works.com
05/30/2015,SO46316,1,3374.99,AW Breña,BK-M82B-48,alyssa0@adventure-works.com
05/14/2015,SO46207,1,3374.99,AW Breña,BK-M82B-38,chloe67@adventure-works.com
05/24/2015,SO46283,1,3374.99,AW Breña,BK-M82B-48,nicole62@adventure-works.com
05/05/2015,SO46144,1,3374.99,AW Breña,BK-M82B-44,sarah39@adventure-works.com
06/06/2015,SO46426,1,3399.99,AW Breña,BK-M82S-38,alexis10@adventure-works.com
06/20/2015,SO46524,1,3374.99,AW Breña,BK-M82B-48,sarah31@adventure-works.com
06/19/2015,SO46516,1,3374.99,AW Comas,BK-M82B-48,ashley15@adventure-works.com
01/15/2015,SO45158,1,3399.99,AW Lurin,BK-M82S-38,cheryl22@adventure-works.com
01/22/2015,SO45205,1,3399.99,AW Lurin,BK-M82S-38,tracy15@adventure-works.com
03/11/2015,SO45644,1,3374.99,AW Lurin,BK-M82B-44,casey0@adventure-works.com
03/07/2015,SO45622,1,3399.99,AW Lurin,BK-M82S-38,tamara15@adventure-works.com
03/13/2015,SO45654,1,3374.99,AW Lurin,BK-M82B-38,riley7@adventure-works.com
05/22/2015,SO46264,1,3374.99,AW Lurin,BK-M82B-44,cassie10@adventure-works.com
05/12/2015,SO46183,1,3374.99,AW Lurin,BK-M82B-48,bethany7@adventure-works.com
01/21/2015,SO45199,1,3399.99,AW Trujillo,BK-M82S-44,elizabeth30@adventure-works.com
07/11/2015,SO46760,1,1000.4375,AW Breña,BK-R64Y-44,chloe43@adventure-works.com
07/19/2015,SO46828,1,1000.4375,AW Comas,BK-R64Y-42,stephanie29@adventure-works.com
08/07/2015,SO47120,1,1000.4375,AW Breña,BK-R64Y-38,brianna22@adventure-works.com
08/01/2015,SO47069,1,1000.4375,AW Breña,BK-R64Y-40,chloe30@adventure-works.com
08/14/2015,SO47177,1,1000.4375,AW Comas,BK-R64Y-38,taylor68@adventure-works.com
08/20/2015,SO47236,1,1000.4375,AW Breña,BK-R64Y-42,beth20@adventure-works.com
08/26/2015,SO47296,1,1000.4375,AW Breña,BK-R64Y-42,hannah8@adventure-works.com
08/14/2015,SO47178,1,1000.4375,AW Comas,BK-R64Y-40,chloe81@adventure-works.com
09/20/2015,SO47589,1,1000.4375,AW Comas,BK-R64Y-40,amanda13@adventure-works.com
09/24/2015,SO47613,1,1000.4375,AW Breña,BK-R64Y-44,lydia9@adventure-works.com
09/19/2015,SO47580,1,1000.4375,AW Comas,BK-R64Y-48,cynthia13@adventure-works.com
09/23/2015,SO47607,1,1000.4375,AW Breña,BK-R64Y-48,nicole63@adventure-works.com
09/13/2015,SO47536,1,1000.4375,AW Comas,BK-R64Y-44,alexandra62@adventure-works.com
09/11/2015,SO47522,1,1000.4375,AW Breña,BK-R64Y-44,kaitlyn62@adventure-works.com
10/31/2015,SO47957,1,1000.4375,AW Breña,BK-R64Y-48,paige20@adventure-works.com
10/13/2015,SO47813,1,1000.4375,AW Comas,BK-R64Y-40,allison44@adventure-works.com
10/28/2015,SO47934,1,1000.4375,AW Breña,BK-R64Y-42,melissa6@adventure-works.com
11/07/2015,SO48126,1,1000.4375,AW Comas,BK-R64Y-44,samantha39@adventure-works.com
11/23/2015,SO48222,1,1000.4375,AW Comas,BK-R64Y-38,brianna40@adventure-works.com
11/27/2015,SO48254,1,1000.4375,AW Comas,BK-R64Y-40,emma29@adventure-works.com
11/23/2015,SO48223,1,1000.4375,AW Breña,BK-R64Y-40,gabrielle9@adventure-works.com
11/07/2015,SO48125,1,1000.4375,AW Breña,BK-R64Y-48,maria17@adventure-works.com
11/27/2015,SO48256,1,1000.4375,AW Comas,BK-R64Y-42,caroline17@adventure-works.com
12/13/2015,SO48536,1,1000.4375,AW Comas,BK-R64Y-44,elizabeth22@adventure-works.com
12/04/2015,SO48436,1,1000.4375,AW Comas,BK-R64Y-48,lauren49@adventure-works.com
12/29/2015,SO48709,1,1000.4375,AW Breña,BK-R64Y-38,isabella43@adventure-works.com
12/10/2015,SO48494,1,1000.4375,AW Comas,BK-R64Y-42,sydney13@adventure-works.com
12/01/2015,SO48403,1,1000.4375,AW Breña,BK-R64Y-40,taylor36@adventure-works.com
12/02/2015,SO48413,1,1000.4375,AW Breña,BK-R64Y-40,christina5@adventure-works.com
12/03/2015,SO48427,1,1000.4375,AW Breña,BK-R64Y-48,jessica65@adventure-works.com
07/04/2015,SO46700,1,1000.4375,AW Lurin,BK-R64Y-38,kaitlyn69@adventure-works.com
07/29/2015,SO46904,1,1000.4375,AW Lurin,BK-R64Y-44,katelyn3@adventure-works.com
09/29/2015,SO47642,1,1000.4375,AW Lurin,BK-R64Y-40,sydney71@adventure-works.com
09/22/2015,SO47600,1,1000.4375,AW Lurin,BK-R64Y-48,alexa4@adventure-works.com
10/26/2015,SO47919,1,1000.4375,AW Lurin,BK-R64Y-38,kathleen18@adventure-works.com
11/21/2015,SO48211,1,1000.4375,AW Lurin,BK-R64Y-42,kaitlin11@adventure-works.com
12/18/2015,SO48589,1,1000.4375,AW Lurin,BK-R64Y-44,leah9@adventure-works.com
12/06/2015,SO48453,1,1000.4375,AW Lurin,BK-R64Y-42,molly15@adventure-works.com
07/01/2015,SO46676,1,1000.4375,AW Trujillo,BK-R64Y-42,latasha4@adventure-works.com
07/02/2015,SO46684,1,1000.4375,AW Trujillo,BK-R64Y-38,leah17@adventure-works.com
07/11/2015,SO46758,1,1000.4375,AW Trujillo,BK-R64Y-44,kaitlyn9@adventure-works.com
08/10/2015,SO47146,1,1000.4375,AW Trujillo,BK-R64Y-48,karen8@adventure-works.com
08/15/2015,SO47187,1,1000.4375,AW Trujillo,BK-R64Y-42,melody9@adventure-works.com
08/26/2015,SO47294,1,1000.4375,AW Trujillo,BK-R64Y-40,jennifer86@adventure-works.com
10/21/2015,SO47879,1,1000.4375,AW Trujillo,BK-R64Y-44,isabella80@adventure-works.com
11/19/2015,SO48198,1,1000.4375,AW Trujillo,BK-R64Y-48,alisha1@adventure-works.com
12/24/2015,SO48655,1,1000.4375,AW Trujillo,BK-R64Y-42,meagan10@adventure-works.com
12/19/2015,SO48600,1,1000.4375,AW Trujillo,BK-R64Y-42,laura12@adventure-works.com
12/14/2015,SO48547,1,1000.4375,AW Trujillo,BK-R64Y-42,alicia11@adventure-works.com
07/27/2015,SO46889,1,1000.4375,AW Huancayo,BK-R64Y-40,kelli31@adventure-works.com
08/26/2015,SO47293,1,1000.4375,AW Huancayo,BK-R64Y-42,erika1@adventure-works.com
08/15/2015,SO47188,1,1000.4375,AW Huancayo,BK-R64Y-48,gabrielle26@adventure-works.com
08/20/2015,SO47234,1,1000.4375,AW Huancayo,BK-R64Y-48,latoya8@adventure-works.com
09/11/2015,SO47520,1,1000.4375,AW Huancayo,BK-R64Y-48,nina15@adventure-works.com
09/09/2015,SO47503,1,1000.4375,AW Huancayo,BK-R64Y-40,carrie14@adventure-works.com
09/03/2015,SO47469,1,1000.4375,AW Huancayo,BK-R64Y-40,jamie6@adventure-works.com
10/20/2015,SO47870,1,1000.4375,AW Huancayo,BK-R64Y-40,gabriella41@adventure-works.com
10/15/2015,SO47830,1,1000.4375,AW Huancayo,BK-R64Y-40,casey19@adventure-works.com
11/06/2015,SO48116,1,1000.4375,AW Huancayo,BK-R64Y-38,valerie21@adventure-works.com
12/12/2015,SO48518,1,1000.4375,AW Huancayo,BK-R64Y-38,bonnie11@adventure-works.com
12/20/2015,SO48615,1,1000.4375,AW Huancayo,BK-R64Y-40,joanna2@adventure-works.com
12/03/2015,SO48421,1,1000.4375,AW Huancayo,BK-R64Y-44,stacey14@adventure-works.com
07/24/2015,SO46874,1,1000.4375,AW Arequipa,BK-R64Y-38,cassie17@adventure-works.com
07/18/2015,SO46824,1,1000.4375,AW Arequipa,BK-R64Y-42,katrina15@adventure-works.com
08/17/2015,SO47210,1,1000.4375,AW Arequipa,BK-R64Y-48,jenny2@adventure-works.com
09/17/2015,SO47566,1,1000.4375,AW Arequipa,BK-R64Y-48,stacy17@adventure-works.com
09/20/2015,SO47592,1,1000.4375,AW Arequipa,BK-R64Y-42,lindsey15@adventure-works.com
09/30/2015,SO47655,1,1000.4375,AW Arequipa,BK-R64Y-42,kelli23@adventure-works.com
10/26/2015,SO47925,1,1000.4375,AW Arequipa,BK-R64Y-42,ebony21@adventure-works.com
10/06/2015,SO47767,1,1000.4375,AW Arequipa,BK-R64Y-38,jill31@adventure-works.com
10/25/2015,SO47916,1,1000.4375,AW Arequipa,BK-R64Y-40,tracy19@adventure-works.com
10/15/2015,SO47835,1,1000.4375,AW Arequipa,BK-R64Y-40,jaclyn30@adventure-works.com
11/03/2015,SO48108,1,1000.4375,AW Arequipa,BK-R64Y-48,kelsey15@adventure-works.com
11/29/2015,SO48275,1,1000.4375,AW Arequipa,BK-R64Y-44,megan50@adventure-works.com
12/08/2015,SO48482,1,1000.4375,AW Arequipa,BK-R64Y-44,krystal3@adventure-works.com
12/09/2015,SO48490,1,1000.4375,AW Arequipa,BK-R64Y-38,kelsey8@adventure-works.com
12/27/2015,SO48689,1,1000.4375,AW Arequipa,BK-R64Y-42,heather8@adventure-works.com
12/21/2015,SO48629,1,1000.4375,AW Arequipa,BK-R64Y-48,kara11@adventure-works.com
12/10/2015,SO48498,1,1000.4375,AW Arequipa,BK-R64Y-44,amy28@adventure-works.com
08/19/2015,SO47222,1,1000.4375,AW Mall del Sur,BK-R64Y-38,stephanie38@adventure-works.com
10/22/2015,SO47892,1,1000.4375,AW Mall del Sur,BK-R64Y-48,mariah43@adventure-works.com
11/21/2015,SO48215,1,1000.4375,AW Mall del Sur,BK-R64Y-44,sydney63@adventure-works.com
11/27/2015,SO48255,1,1000.4375,AW Mall del Sur,BK-R64Y-42,cassidy22@adventure-works.com
12/16/2015,SO48570,1,1000.4375,AW Mall del Sur,BK-R64Y-48,jennifer45@adventure-works.com
12/08/2015,SO48476,1,1000.4375,AW Mall del Sur,BK-R64Y-42,christina16@adventure-works.com
07/07/2015,SO46732,1,1000.4375,AW Breña,BK-R64Y-42,gregory7@adventure-works.com
07/10/2015,SO46756,1,1000.4375,AW Breña,BK-R64Y-40,zachary9@adventure-works.com
07/28/2015,SO46899,1,1000.4375,AW Breña,BK-R64Y-38,elijah19@adventure-works.com
07/20/2015,SO46837,1,1000.4375,AW Comas,BK-R64Y-38,angel6@adventure-works.com
08/26/2015,SO47295,1,1000.4375,AW Breña,BK-R64Y-44,noah8@adventure-works.com
08/01/2015,SO47070,1,1000.4375,AW Comas,BK-R64Y-44,robert30@adventure-works.com
09/25/2015,SO47621,1,1000.4375,AW Breña,BK-R64Y-42,thomas56@adventure-works.com
09/13/2015,SO47535,1,1000.4375,AW Comas,BK-R64Y-42,nathan49@adventure-works.com
10/08/2015,SO47780,1,1000.4375,AW Breña,BK-R64Y-38,jackson25@adventure-works.com
10/30/2015,SO47947,1,1000.4375,AW Breña,BK-R64Y-44,aidan18@adventure-works.com
11/05/2015,SO48111,1,1000.4375,AW Breña,BK-R64Y-40,charles65@adventure-works.com
11/30/2015,SO48279,1,1000.4375,AW Comas,BK-R64Y-38,devon16@adventure-works.com
12/14/2015,SO48552,1,1000.4375,AW Comas,BK-R64Y-38,rafael10@adventure-works.com
12/03/2015,SO48426,1,1000.4375,AW Breña,BK-R64Y-40,eduardo29@adventure-works.com
12/11/2015,SO48507,1,1000.4375,AW Comas,BK-R64Y-48,jonathan65@adventure-works.com
12/23/2015,SO48644,1,1000.4375,AW Breña,BK-R64Y-44,james19@adventure-works.com
12/23/2015,SO48645,1,1000.4375,AW Comas,BK-R64Y-44,seth63@adventure-works.com
12/12/2015,SO48525,1,1000.4375,AW Comas,BK-R64Y-42,wyatt10@adventure-works.com
07/06/2015,SO46722,1,1000.4375,AW Lurin,BK-R64Y-42,logan68@adventure-works.com
08/25/2015,SO47281,1,1000.4375,AW Lurin,BK-R64Y-48,joel15@adventure-works.com
09/23/2015,SO47605,1,1000.4375,AW Lurin,BK-R64Y-48,alejandro19@adventure-works.com
10/04/2015,SO47755,1,1000.4375,AW Lurin,BK-R64Y-44,franklin27@adventure-works.com
10/30/2015,SO47943,1,1000.4375,AW Lurin,BK-R64Y-42,douglas20@adventure-works.com
10/23/2015,SO47896,1,1000.4375,AW Lurin,BK-R64Y-48,spencer19@adventure-works.com
11/16/2015,SO48177,1,1000.4375,AW Lurin,BK-R64Y-42,gary23@adventure-works.com
11/27/2015,SO48251,1,1000.4375,AW Lurin,BK-R64Y-48,lorrin0@adventure-works.com
12/27/2015,SO48683,1,1000.4375,AW Lurin,BK-R64Y-42,gilbert30@adventure-works.com
12/05/2015,SO48439,1,1000.4375,AW Lurin,BK-R64Y-48,ethan10@adventure-works.com
08/24/2015,SO47271,1,1000.4375,AW Trujillo,BK-R64Y-38,anthony20@adventure-works.com
12/07/2015,SO48461,1,1000.4375,AW Trujillo,BK-R64Y-48,raul13@adventure-works.com
12/28/2015,SO48692,1,1000.4375,AW Trujillo,BK-R64Y-38,alejandro25@adventure-works.com
12/12/2015,SO48519,1,1000.4375,AW Trujillo,BK-R64Y-38,bradley10@adventure-works.com
12/25/2015,SO48668,1,1000.4375,AW Trujillo,BK-R64Y-48,tony15@adventure-works.com
07/05/2015,SO46709,1,1000.4375,AW Huancayo,BK-R64Y-44,calvin6@adventure-works.com
08/21/2015,SO47244,1,1000.4375,AW Huancayo,BK-R64Y-42,omar28@adventure-works.com
08/18/2015,SO47214,1,1000.4375,AW Huancayo,BK-R64Y-48,darren31@adventure-works.com
08/25/2015,SO47282,1,1000.4375,AW Huancayo,BK-R64Y-38,douglas18@adventure-works.com
09/09/2015,SO47502,1,1000.4375,AW Huancayo,BK-R64Y-40,willie11@adventure-works.com
09/29/2015,SO47643,1,1000.4375,AW Huancayo,BK-R64Y-48,sergio10@adventure-works.com
10/19/2015,SO47858,1,1000.4375,AW Huancayo,BK-R64Y-42,brad3@adventure-works.com
11/12/2015,SO48159,1,1000.4375,AW Huancayo,BK-R64Y-48,gerald17@adventure-works.com
12/25/2015,SO48667,1,1000.4375,AW Huancayo,BK-R64Y-48,clarence1@adventure-works.com
12/29/2015,SO48706,1,1000.4375,AW Huancayo,BK-R64Y-44,roberto12@adventure-works.com
12/10/2015,SO48501,1,1000.4375,AW Huancayo,BK-R64Y-40,karl15@adventure-works.com
08/06/2015,SO47116,1,1000.4375,AW Arequipa,BK-R64Y-44,pedro39@adventure-works.com
08/20/2015,SO47240,1,1000.4375,AW Arequipa,BK-R64Y-38,devon13@adventure-works.com
09/30/2015,SO47654,1,1000.4375,AW Arequipa,BK-R64Y-44,dwayne20@adventure-works.com
09/02/2015,SO47466,1,1000.4375,AW Arequipa,BK-R64Y-38,micah0@adventure-works.com
09/12/2015,SO47532,1,1000.4375,AW Arequipa,BK-R64Y-40,roy9@adventure-works.com
10/21/2015,SO47885,1,1000.4375,AW Arequipa,BK-R64Y-42,clarence16@adventure-works.com
11/16/2015,SO48184,1,1000.4375,AW Arequipa,BK-R64Y-38,marc19@adventure-works.com
11/27/2015,SO48262,1,1000.4375,AW Arequipa,BK-R64Y-42,grant8@adventure-works.com
11/08/2015,SO48135,1,1000.4375,AW Arequipa,BK-R64Y-40,terrance5@adventure-works.com
12/31/2015,SO48726,1,1000.4375,AW Arequipa,BK-R64Y-40,stanley3@adventure-works.com
12/08/2015,SO48483,1,1000.4375,AW Arequipa,BK-R64Y-38,arthur24@adventure-works.com
12/13/2015,SO48543,1,1000.4375,AW Arequipa,BK-R64Y-44,warren34@adventure-works.com
12/17/2015,SO48585,1,1000.4375,AW Arequipa,BK-R64Y-48,carl10@adventure-works.com
10/20/2015,SO47873,1,1000.4375,AW Mall del Sur,BK-R64Y-40,randall17@adventure-works.com
12/05/2015,SO48441,1,1000.4375,AW Mall del Sur,BK-R64Y-48,jeremiah41@adventure-works.com
07/05/2015,SO46710,1,2071.4196,AW Trujillo,BK-M68S-46,erick5@adventure-works.com
07/13/2015,SO46777,1,2071.4196,AW Huancayo,BK-M68S-46,alexia13@adventure-works.com
09/26/2015,SO47634,1,2071.4196,AW Trujillo,BK-M68S-46,kristin14@adventure-works.com
09/12/2015,SO47528,1,2071.4196,AW Trujillo,BK-M68S-38,meredith24@adventure-works.com
07/13/2015,SO46778,1,2071.4196,AW Huancayo,BK-M68S-38,blake47@adventure-works.com
11/14/2015,SO48170,1,2071.4196,AW Trujillo,BK-M68S-42,meredith8@adventure-works.com
08/25/2015,SO47280,1,2071.4196,AW Huancayo,BK-M68S-38,dwayne9@adventure-works.com
08/06/2015,SO47107,1,2071.4196,AW Huancayo,BK-M68S-38,casey20@adventure-works.com
11/16/2015,SO48178,1,2071.4196,AW Trujillo,BK-M68S-38,diana21@adventure-works.com
11/26/2015,SO48245,1,2071.4196,AW Trujillo,BK-M68S-42,wendy5@adventure-works.com
11/09/2015,SO48137,1,2071.4196,AW Trujillo,BK-M68S-38,suzanne10@adventure-works.com
08/14/2015,SO47185,1,2071.4196,AW Huancayo,BK-M68S-46,colleen27@adventure-works.com
07/01/2015,SO46683,1,2071.4196,AW Arequipa,BK-M68S-42,jennifer17@adventure-works.com
09/16/2015,SO47564,1,2071.4196,AW Huancayo,BK-M68S-46,alan22@adventure-works.com
09/11/2015,SO47526,1,2071.4196,AW Huancayo,BK-M68S-42,karla0@adventure-works.com
09/26/2015,SO47635,1,2071.4196,AW Huancayo,BK-M68S-42,gerald5@adventure-works.com
11/26/2015,SO48246,1,2071.4196,AW Trujillo,BK-M68S-42,mitchell4@adventure-works.com
11/20/2015,SO48202,1,2071.4196,AW Trujillo,BK-M68S-46,kathleen21@adventure-works.com
12/09/2015,SO48488,1,2071.4196,AW Trujillo,BK-M68S-42,kari22@adventure-works.com
12/05/2015,SO48443,1,2071.4196,AW Trujillo,BK-M68S-38,sean51@adventure-works.com
12/19/2015,SO48602,1,2071.4196,AW Trujillo,BK-M68S-38,ruth12@adventure-works.com
09/24/2015,SO47620,1,2071.4196,AW Huancayo,BK-M68S-38,alberto17@adventure-works.com
07/07/2015,SO46737,1,2071.4196,AW Arequipa,BK-M68S-42,wesley15@adventure-works.com
07/09/2015,SO46749,1,2071.4196,AW Arequipa,BK-M68S-42,logan44@adventure-works.com
09/29/2015,SO47648,1,2071.4196,AW Huancayo,BK-M68S-46,emmanuel13@adventure-works.com
12/18/2015,SO48592,1,2071.4196,AW Trujillo,BK-M68S-42,tiffany7@adventure-works.com
10/13/2015,SO47811,1,2071.4196,AW Huancayo,BK-M68S-38,tyrone3@adventure-works.com
10/04/2015,SO47756,1,2071.4196,AW Huancayo,BK-M68S-42,justin16@adventure-works.com
10/16/2015,SO47837,1,2071.4196,AW Huancayo,BK-M68S-46,beth24@adventure-works.com
10/08/2015,SO47778,1,2071.4196,AW Huancayo,BK-M68S-42,cristina17@adventure-works.com
11/10/2015,SO48141,1,2071.4196,AW Huancayo,BK-M68S-42,walter9@adventure-works.com
12/29/2015,SO48710,1,2071.4196,AW Huancayo,BK-M68S-42,xavier83@adventure-works.com
07/16/2015,SO46807,1,2071.4196,AW Arequipa,BK-M68S-42,clayton29@adventure-works.com
12/01/2015,SO48405,1,2071.4196,AW Huancayo,BK-M68S-46,alejandro32@adventure-works.com
12/27/2015,SO48687,1,2071.4196,AW Huancayo,BK-M68S-38,carl0@adventure-works.com
07/18/2015,SO46825,1,2071.4196,AW Arequipa,BK-M68S-42,derek12@adventure-works.com
07/28/2015,SO46903,1,2071.4196,AW Arequipa,BK-M68S-42,joe41@adventure-works.com
07/31/2015,SO46928,1,2071.4196,AW Arequipa,BK-M68S-46,lacey4@adventure-works.com
12/21/2015,SO48628,1,2071.4196,AW Huancayo,BK-M68S-38,johnny9@adventure-works.com
12/30/2015,SO48718,1,2071.4196,AW Huancayo,BK-M68S-46,tamara33@adventure-works.com
12/03/2015,SO48429,1,2071.4196,AW Huancayo,BK-M68S-38,tara22@adventure-works.com
07/25/2015,SO46881,1,2071.4196,AW Arequipa,BK-M68S-42,alisha40@adventure-works.com
08/06/2015,SO47117,1,2071.4196,AW Arequipa,BK-M68S-42,kellie4@adventure-works.com
08/07/2015,SO47129,1,2071.4196,AW Arequipa,BK-M68S-38,cedric4@adventure-works.com
08/13/2015,SO47174,1,2071.4196,AW Arequipa,BK-M68S-42,brittney14@adventure-works.com
08/13/2015,SO47173,1,2071.4196,AW Arequipa,BK-M68S-46,holly15@adventure-works.com
08/13/2015,SO47172,1,2071.4196,AW Arequipa,BK-M68S-38,melissa5@adventure-works.com
08/30/2015,SO47335,1,2071.4196,AW Arequipa,BK-M68S-46,kristina16@adventure-works.com
08/31/2015,SO47345,1,2071.4196,AW Arequipa,BK-M68S-46,tyrone21@adventure-works.com
08/21/2015,SO47253,1,2071.4196,AW Arequipa,BK-M68S-46,laura15@adventure-works.com
08/21/2015,SO47252,1,2071.4196,AW Arequipa,BK-M68S-38,michele63@adventure-works.com
08/23/2015,SO47267,1,2071.4196,AW Arequipa,BK-M68S-38,jimmy15@adventure-works.com
08/31/2015,SO47344,1,2071.4196,AW Arequipa,BK-M68S-42,trisha3@adventure-works.com
09/18/2015,SO47578,1,2071.4196,AW Arequipa,BK-M68S-38,marshall2@adventure-works.com
09/09/2015,SO47510,1,2071.4196,AW Arequipa,BK-M68S-38,stacy10@adventure-works.com
09/24/2015,SO47619,1,2071.4196,AW Arequipa,BK-M68S-46,tamara23@adventure-works.com
09/03/2015,SO47476,1,2071.4196,AW Arequipa,BK-M68S-38,ruth22@adventure-works.com
09/14/2015,SO47553,1,2071.4196,AW Arequipa,BK-M68S-42,mohamed2@adventure-works.com
10/30/2015,SO47951,1,2071.4196,AW Arequipa,BK-M68S-46,mindy12@adventure-works.com
10/19/2015,SO47865,1,2071.4196,AW Arequipa,BK-M68S-38,gary22@adventure-works.com
10/14/2015,SO47829,1,2071.4196,AW Arequipa,BK-M68S-38,louis11@adventure-works.com
10/01/2015,SO47737,1,2071.4196,AW Arequipa,BK-M68S-46,brendan3@adventure-works.com
10/07/2015,SO47776,1,2071.4196,AW Arequipa,BK-M68S-38,brooke11@adventure-works.com
10/08/2015,SO47784,1,2071.4196,AW Arequipa,BK-M68S-46,michele15@adventure-works.com
10/18/2015,SO47855,1,2071.4196,AW Arequipa,BK-M68S-42,felicia5@adventure-works.com
10/19/2015,SO47866,1,2071.4196,AW Arequipa,BK-M68S-38,leslie4@adventure-works.com
10/11/2015,SO47798,1,2071.4196,AW Arequipa,BK-M68S-42,rafael38@adventure-works.com
10/29/2015,SO47940,1,2071.4196,AW Arequipa,BK-M68S-42,anna55@adventure-works.com
10/24/2015,SO47909,1,2071.4196,AW Arequipa,BK-M68S-46,nichole2@adventure-works.com
10/13/2015,SO47822,1,2071.4196,AW Arequipa,BK-M68S-42,ethan33@adventure-works.com
10/29/2015,SO47941,1,2071.4196,AW Arequipa,BK-M68S-46,erica9@adventure-works.com
10/21/2015,SO47887,1,2071.4196,AW Arequipa,BK-M68S-46,krystal20@adventure-works.com
10/13/2015,SO47820,1,2071.4196,AW Arequipa,BK-M68S-38,reginald2@adventure-works.com
10/13/2015,SO47821,1,2071.4196,AW Arequipa,BK-M68S-38,wilson0@adventure-works.com
10/19/2015,SO47868,1,2071.4196,AW Arequipa,BK-M68S-42,kendra3@adventure-works.com
10/24/2015,SO47910,1,2071.4196,AW Arequipa,BK-M68S-38,autumn1@adventure-works.com
10/21/2015,SO47888,1,2071.4196,AW Arequipa,BK-M68S-42,dennis24@adventure-works.com
10/23/2015,SO47901,1,2071.4196,AW Arequipa,BK-M68S-42,kelvin27@adventure-works.com
11/08/2015,SO48136,1,2071.4196,AW Arequipa,BK-M68S-42,juan15@adventure-works.com
11/20/2015,SO48210,1,2071.4196,AW Arequipa,BK-M68S-42,elizabeth47@adventure-works.com
12/26/2015,SO48682,1,2071.4196,AW Arequipa,BK-M68S-42,deanna25@adventure-works.com
12/12/2015,SO48530,1,2071.4196,AW Arequipa,BK-M68S-38,gregory24@adventure-works.com
12/18/2015,SO48598,1,2071.4196,AW Arequipa,BK-M68S-38,ebony30@adventure-works.com
12/20/2015,SO48623,1,2071.4196,AW Arequipa,BK-M68S-46,curtis2@adventure-works.com
12/31/2015,SO48728,1,2071.4196,AW Arequipa,BK-M68S-42,hannah36@adventure-works.com
